"date","rt"
"2020-03-08","2.47501303268333"
"2020-03-09","2.45368757808145"
"2020-03-10","2.5130353710968"
"2020-03-11","2.43703285553552"
"2020-03-12","2.49561216542183"
"2020-03-13","2.49255767934513"
"2020-03-14","2.55286106191817"
"2020-03-15","2.60334942488143"
"2020-03-16","2.66571619401889"
"2020-03-17","2.68535493866732"
"2020-03-18","2.72076147295693"
"2020-03-19","2.6845692398823"
"2020-03-20","2.5958452001512"
"2020-03-21","2.62256084033348"
"2020-03-22","2.65856119153424"
"2020-03-23","2.67157025034731"
"2020-03-24","2.62887457300672"
"2020-03-25","2.47538856660622"
"2020-03-26","2.51404480879537"
"2020-03-27","2.50057637284292"
"2020-03-28","2.49838931519238"
"2020-03-29","2.55467724378145"
"2020-03-30","2.63145012787502"
"2020-03-31","2.799875900272"
"2020-04-01","2.97189910564429"
"2020-04-02","3.06628463697922"
"2020-04-03","3.23241150279283"
"2020-04-04","3.36237569643814"
"2020-04-05","3.56018186824501"
"2020-04-06","3.70935393761051"
"2020-04-07","3.92005196004943"
"2020-04-08","4.08018265638265"
"2020-04-09","4.14466797623697"
"2020-04-10","4.04646737970466"
"2020-04-11","4.10321769050329"
"2020-04-12","4.0291451691917"
"2020-04-13","4.00723502448374"
"2020-04-14","3.95450764918526"
"2020-04-15","3.75794964195108"
"2020-04-16","3.65688717688985"
"2020-04-17","3.37527874978552"
"2020-04-18","3.2556981952259"
"2020-04-19","3.07949635032241"
"2020-04-20","2.92562677475751"
"2020-04-21","2.82981164408228"
"2020-04-22","2.70289582435284"
"2020-04-23","2.539865701855"
"2020-04-24","2.49180193214284"
"2020-04-25","2.34257791908302"
"2020-04-26","2.25616233722415"
"2020-04-27","2.17242839938484"
"2020-04-28","2.14772102534799"
"2020-04-29","2.03962097083591"
"2020-04-30","2.0148333372331"
"2020-05-01","1.96792727712236"
"2020-05-02","1.89825126108891"
"2020-05-03","1.88794480037147"
"2020-05-04","1.82635132531703"
"2020-05-05","1.80772804483633"
"2020-05-06","1.73087587234745"
"2020-05-07","1.70601012623808"
"2020-05-08","1.63908351143047"
"2020-05-09","1.67955289827178"
"2020-05-10","1.69397320639541"
"2020-05-11","1.72943252090236"
"2020-05-12","1.66441333805519"
"2020-05-13","1.68754471015036"
"2020-05-14","1.66007792860668"
"2020-05-15","1.66520829995233"
"2020-05-16","1.68482570641603"
"2020-05-17","1.64836130672599"
"2020-05-18","1.65260331131713"
"2020-05-19","1.61487203589408"
"2020-05-20","1.60548566520649"
"2020-05-21","1.56869165374721"
"2020-05-22","1.58106997133353"
"2020-05-23","1.5868835417732"
"2020-05-24","1.53471946719311"
"2020-05-25","1.07430362703518"
"2020-05-26","1.07430362703518"
"2020-05-27","1.07430362703518"
"2020-05-28","1.07430362703518"
"2020-05-29","1.07430362703518"
"2020-05-30","1.07430362703518"
"2020-05-31","1.07430362703518"
"2020-06-01","1.07430362703518"
"2020-06-02","1.07430362703518"
"2020-06-03","1.07430362703518"
"2020-06-04","1.07430362703518"
"2020-06-05","1.07430362703518"
"2020-06-06","1.07430362703518"
"2020-06-07","1.07430362703518"
"2020-06-08","1.07430362703518"
"2020-06-09","1.07430362703518"
"2020-06-10","1.07430362703518"
"2020-06-11","1.07430362703518"
"2020-06-12","1.07430362703518"
"2020-06-13","1.07430362703518"
"2020-06-14","1.07430362703518"
"2020-06-15","1.07430362703518"
"2020-06-16","1.07430362703518"
"2020-06-17","1.07430362703518"
"2020-06-18","1.07430362703518"
"2020-06-19","1.07430362703518"
"2020-06-20","1.07430362703518"
"2020-06-21","1.07430362703518"
"2020-06-22","1.07430362703518"
"2020-06-23","1.07430362703518"
"2020-06-24","1.07430362703518"
"2020-06-25","1.07430362703518"
"2020-06-26","1.07430362703518"
"2020-06-27","1.07430362703518"
"2020-06-28","1.07430362703518"
"2020-06-29","1.07430362703518"
"2020-06-30","1.07430362703518"
"2020-07-01","1.07430362703518"
"2020-07-02","1.07430362703518"
"2020-07-03","1.07430362703518"
"2020-07-04","1.07430362703518"
"2020-07-05","1.07430362703518"
"2020-07-06","1.07430362703518"
"2020-07-07","1.07430362703518"
"2020-07-08","1.07430362703518"
"2020-07-09","1.07430362703518"
"2020-07-10","1.07430362703518"
"2020-07-11","1.07430362703518"
"2020-07-12","1.07430362703518"
"2020-07-13","1.07430362703518"
"2020-07-14","1.07430362703518"
"2020-07-15","1.07430362703518"
"2020-07-16","1.07430362703518"
"2020-07-17","1.07430362703518"
"2020-07-18","1.07430362703518"
"2020-07-19","1.07430362703518"
"2020-07-20","1.07430362703518"
"2020-07-21","1.07430362703518"
"2020-07-22","1.07430362703518"
"2020-07-23","1.07430362703518"
"2020-07-24","1.07430362703518"
"2020-07-25","1.07430362703518"
"2020-07-26","1.07430362703518"
"2020-07-27","1.07430362703518"
"2020-07-28","1.07430362703518"
"2020-07-29","1.07430362703518"
"2020-07-30","1.07430362703518"
"2020-07-31","1.07430362703518"
"2020-08-01","1.07430362703518"
"2020-08-02","1.07430362703518"
"2020-08-03","1.07430362703518"
"2020-08-04","1.07430362703518"
"2020-08-05","1.07430362703518"
"2020-08-06","1.07430362703518"
"2020-08-07","1.07430362703518"
"2020-08-08","1.07430362703518"
"2020-08-09","1.07430362703518"
"2020-08-10","1.07430362703518"
"2020-08-11","1.07430362703518"
"2020-08-12","1.07430362703518"
"2020-08-13","1.07430362703518"
"2020-08-14","1.07430362703518"
"2020-08-15","1.07430362703518"
"2020-08-16","1.07430362703518"
"2020-08-17","1.07430362703518"
"2020-08-18","1.07430362703518"
"2020-08-19","1.07430362703518"
"2020-08-20","1.07430362703518"
"2020-08-21","1.07430362703518"
"2020-08-22","1.07430362703518"
