"","date","cases","reports"
"137",2020-07-22,5562,5137
"138",2020-07-23,5674,5240
"139",2020-07-24,5787,5345
"140",2020-07-25,5903,5452
"141",2020-07-26,6021,5561
"142",2020-07-27,6141,5672
"143",2020-07-28,6264,5786
"144",2020-07-29,6389,5902
"145",2020-07-30,6517,6019
"146",2020-07-31,6647,6140
"147",2020-08-01,6780,6263
"148",2020-08-02,6915,6388
"149",2020-08-03,7053,6515
"150",2020-08-04,7194,6645
"151",2020-08-05,7337,6778
"152",2020-08-06,7483,6913
"153",2020-08-07,7633,7051
"154",2020-08-08,7785,7192
"155",2020-08-09,7940,7335
"156",2020-08-10,8098,7482
"157",2020-08-11,8259,7631
"158",2020-08-12,8423,7783
"159",2020-08-13,8591,7938
"160",2020-08-14,8762,8096
"161",2020-08-15,8936,8257
"162",2020-08-16,9114,8421
"163",2020-08-17,9295,8589
"164",2020-08-18,9480,8760
"165",2020-08-19,9668,8934
"166",2020-08-20,9860,9111
"167",2020-08-21,10055,9292
"168",2020-08-22,10255,9477
"169",2020-08-23,10458,9665
"170",2020-08-24,10665,9857
"171",2020-08-25,10877,10052
"172",2020-08-26,11092,10252
"173",2020-08-27,11311,10455
"174",2020-08-28,11535,10662
"175",2020-08-29,11763,10873
"176",2020-08-30,11996,11089
"177",2020-08-31,12233,11308
"178",2020-09-01,12475,11532
"179",2020-09-02,12721,11760
"180",2020-09-03,12972,11992
"181",2020-09-04,13228,12229
"182",2020-09-05,13488,12471
"183",2020-09-06,13754,12717
"184",2020-09-07,14025,12968
"185",2020-09-08,14301,13224
"186",2020-09-09,14582,13484
"187",2020-09-10,14869,13750
"188",2020-09-11,15161,14021
"189",2020-09-12,15459,14297
"190",2020-09-13,15762,14578
"191",2020-09-14,16071,14864
"192",2020-09-15,16386,15156
"193",2020-09-16,16707,15454
"194",2020-09-17,17034,15757
"195",2020-09-18,17368,16066
"196",2020-09-19,17707,16381
"197",2020-09-20,18053,16702
"198",2020-09-21,18406,17029
"199",2020-09-22,18765,17362
"200",2020-09-23,19131,17701
"201",2020-09-24,19503,18047
"202",2020-09-25,19883,18399
"203",2020-09-26,20270,18758
"204",2020-09-27,20664,19124
"205",2020-09-28,21065,19496
"206",2020-09-29,21474,19876
"207",2020-09-30,21890,20263
"208",2020-10-01,22314,20656
"209",2020-10-02,22746,21057
"210",2020-10-03,23186,21466
"211",2020-10-04,23634,21882
"212",2020-10-05,24091,22306
"213",2020-10-06,24555,22738
"214",2020-10-07,25028,23177
"215",2020-10-08,25510,23625
"216",2020-10-09,26001,24081
"217",2020-10-10,26500,24546
"218",2020-10-11,27009,25018
"219",2020-10-12,27527,25500
"220",2020-10-13,28054,25990
"221",2020-10-14,28591,26490
"222",2020-10-15,29137,26998
"223",2020-10-16,29693,27515
"224",2020-10-17,30259,28042
"225",2020-10-18,30835,28578
"226",2020-10-19,31422,29124
"227",2020-10-20,32019,29680
"228",2020-10-21,32626,30246
"229",2020-10-22,33245,30822
"230",2020-10-23,33874,31408
"231",2020-10-24,34514,32004
"232",2020-10-25,35165,32611
"233",2020-10-26,35828,33229
"234",2020-10-27,36502,33858
"235",2020-10-28,37188,34498
"236",2020-10-29,37886,35148
"237",2020-10-30,38596,35811
"238",2020-10-31,39318,36485
"239",2020-11-01,40052,37170
"240",2020-11-02,40799,37867
"241",2020-11-03,41559,38577
"242",2020-11-04,42331,39298
"243",2020-11-05,43117,40032
"244",2020-11-06,43916,40778
"245",2020-11-07,44728,41537
"246",2020-11-08,45553,42309
"247",2020-11-09,46393,43094
"248",2020-11-10,47246,43892
"249",2020-11-11,48113,44703
"250",2020-11-12,48994,45528
"251",2020-11-13,49890,46367
"252",2020-11-14,50800,47219
"253",2020-11-15,51725,48085
"254",2020-11-16,52665,48966
"255",2020-11-17,53620,49861
"256",2020-11-18,54590,50770
"257",2020-11-19,55576,51694
"258",2020-11-20,56576,52633
"259",2020-11-21,57593,53587
"260",2020-11-22,58625,54556
"261",2020-11-23,59674,55541
"262",2020-11-24,60738,56541
"263",2020-11-25,61819,57556
"264",2020-11-26,62916,58587
"265",2020-11-27,64029,59634
"266",2020-11-28,65160,60698
"267",2020-11-29,66307,61777
"268",2020-11-30,67471,62873
"269",2020-12-01,68652,63985
"270",2020-12-02,69850,65114
"271",2020-12-03,71066,66260
"272",2020-12-04,72299,67423
"273",2020-12-05,73550,68602
"274",2020-12-06,74818,69799
"275",2020-12-07,76104,71013
"276",2020-12-08,77408,72245
"277",2020-12-09,78729,73494
"278",2020-12-10,80069,74760
"279",2020-12-11,81427,76045
"280",2020-12-12,82803,77347
"281",2020-12-13,84197,78667
"282",2020-12-14,85609,80005
"283",2020-12-15,87040,81360
"284",2020-12-16,88489,82734
"285",2020-12-17,89956,84127
"286",2020-12-18,91442,85537
"287",2020-12-19,92946,86965
"288",2020-12-20,94469,88412
"289",2020-12-21,96010,89878
"290",2020-12-22,97569,91361
"291",2020-12-23,99147,92863
"292",2020-12-24,100743,94383
"293",2020-12-25,102357,95922
"294",2020-12-26,103989,97479
"295",2020-12-27,105640,99054
"296",2020-12-28,107309,100647
"297",2020-12-29,108995,102259
"298",2020-12-30,110699,103888
"299",2020-12-31,112421,105536
"300",2021-01-01,114161,107202
"301",2021-01-02,115918,108885
"302",2021-01-03,117692,110587
"303",2021-01-04,119483,112305
"304",2021-01-05,121291,114042
"305",2021-01-06,123116,115796
"306",2021-01-07,124957,117567
"307",2021-01-08,126814,119354
"308",2021-01-09,128688,121159
"309",2021-01-10,130576,122980
"310",2021-01-11,132481,124818
"311",2021-01-12,134400,126672
"312",2021-01-13,136334,128541
"313",2021-01-14,138282,130426
"314",2021-01-15,140244,132327
"315",2021-01-16,142220,134242
"316",2021-01-17,144209,136172
"317",2021-01-18,146210,138116
"318",2021-01-19,148224,140074
"319",2021-01-20,150250,142046
"320",2021-01-21,152288,144031
"321",2021-01-22,154336,146028
"322",2021-01-23,156394,148038
"323",2021-01-24,158463,150060
"324",2021-01-25,160540,152093
"325",2021-01-26,162627,154136
"326",2021-01-27,164721,156190
"327",2021-01-28,166823,158254
"328",2021-01-29,168932,160327
"329",2021-01-30,171047,162409
"330",2021-01-31,173167,164499
"331",2021-02-01,175293,166596
"332",2021-02-02,177422,168700
"333",2021-02-03,179555,170810
"334",2021-02-04,181690,172925
"335",2021-02-05,183827,175046
"336",2021-02-06,185965,177170
"337",2021-02-07,188104,179298
"338",2021-02-08,190242,181428
"339",2021-02-09,192378,183560
"340",2021-02-10,194512,185694
"341",2021-02-11,196643,187827
"342",2021-02-12,198770,189960
"343",2021-02-13,200892,192091
"344",2021-02-14,203007,194220
"345",2021-02-15,205117,196346
"346",2021-02-16,207218,198468
"347",2021-02-17,209310,200584
"348",2021-02-18,211393,202695
"349",2021-02-19,213465,204800
"350",2021-02-20,215525,206896
"351",2021-02-21,217573,208983
"352",2021-02-22,219606,211061
"353",2021-02-23,221625,213129
"354",2021-02-24,223628,215184
"355",2021-02-25,225615,217227
"356",2021-02-26,227583,219256
"357",2021-02-27,229532,221270
"358",2021-02-28,231461,223269
"359",2021-03-01,233370,225251
"360",2021-03-02,235256,227215
"361",2021-03-03,237119,229160
"362",2021-03-04,238958,231086
"363",2021-03-05,240771,232990
"364",2021-03-06,242558,234872
"365",2021-03-07,244318,236732
"366",2021-03-08,246049,238567
"367",2021-03-09,247751,240377
"368",2021-03-10,249423,242161
"369",2021-03-11,251063,243918
"370",2021-03-12,252670,245646
"371",2021-03-13,254245,247346
"372",2021-03-14,255784,249015
"373",2021-03-15,257289,250652
"374",2021-03-16,258757,252258
"375",2021-03-17,260188,253830
"376",2021-03-18,261581,255368
"377",2021-03-19,262935,256871
"378",2021-03-20,264249,258338
"379",2021-03-21,265523,259768
"380",2021-03-22,266755,261160
"381",2021-03-23,267944,262514
"382",2021-03-24,269091,263827
"383",2021-03-25,270194,265101
"384",2021-03-26,271252,266333
"385",2021-03-27,272266,267523
"386",2021-03-28,273233,268670
"387",2021-03-29,274155,269774
"388",2021-03-30,275029,270834
"389",2021-03-31,275856,271849
"390",2021-04-01,276634,272818
"391",2021-04-02,277365,273741
"392",2021-04-03,278046,274618
"393",2021-04-04,278678,275447
"394",2021-04-05,279260,276229
"395",2021-04-06,279792,276962
"396",2021-04-07,280274,277647
"397",2021-04-08,280705,278282
"398",2021-04-09,281085,278868
"399",2021-04-10,281414,279405
"400",2021-04-11,281692,279891
"401",2021-04-12,281919,280327
"402",2021-04-13,282094,280712
"403",2021-04-14,282218,281046
"404",2021-04-15,282290,281330
"405",2021-04-16,282312,281562
"406",2021-04-17,282281,281743
"407",2021-04-18,282200,281874
"408",2021-04-19,282068,281952
"409",2021-04-20,281884,281980
"410",2021-04-21,281651,281957
"411",2021-04-22,281367,281883
"412",2021-04-23,281032,281758
"413",2021-04-24,280649,281583
"414",2021-04-25,280216,281357
"415",2021-04-26,279734,281081
"416",2021-04-27,279203,280755
"417",2021-04-28,278625,280379
"418",2021-04-29,277999,279955
"419",2021-04-30,277326,279482
"420",2021-05-01,276607,278960
"421",2021-05-02,275842,278391
"422",2021-05-03,275032,277774
"423",2021-05-04,274177,277111
"424",2021-05-05,273279,276401
"425",2021-05-06,272337,275646
"426",2021-05-07,271353,274845
"427",2021-05-08,270327,274000
"428",2021-05-09,269261,273112
"429",2021-05-10,268154,272180
"430",2021-05-11,267008,271206
"431",2021-05-12,265824,270191
"432",2021-05-13,264601,269134
"433",2021-05-14,263343,268038
"434",2021-05-15,262048,266902
"435",2021-05-16,260718,265727
"436",2021-05-17,259354,264516
"437",2021-05-18,257957,263267
"438",2021-05-19,256527,261982
"439",2021-05-20,255067,260663
"440",2021-05-21,253575,259309
"441",2021-05-22,252055,257922
"442",2021-05-23,250506,256503
"443",2021-05-24,248929,255052
