"date","rt"
"2020-03-08","2.3498890736482"
"2020-03-09","2.02190865017378"
"2020-03-10","2.00602668695101"
"2020-03-11","1.99400985851252"
"2020-03-12","2.20871531030322"
"2020-03-13","2.45861227469762"
"2020-03-14","2.9652331887465"
"2020-03-15","3.53767753527652"
"2020-03-16","3.91920688262128"
"2020-03-17","4.19368413492455"
"2020-03-18","4.31797842287728"
"2020-03-19","4.02899395075868"
"2020-03-20","3.69062310570419"
"2020-03-21","3.4420840421687"
"2020-03-22","2.91537412247085"
"2020-03-23","2.62973630638385"
"2020-03-24","2.48588846447054"
"2020-03-25","2.03730474553883"
"2020-03-26","1.83817747978159"
"2020-03-27","1.65611695690803"
"2020-03-28","1.26157153967519"
"2020-03-29","1.25306899155702"
"2020-03-30","1.21357209534793"
"2020-03-31","1.26857198874147"
"2020-04-01","1.61625109599865"
"2020-04-02","2.04513778822393"
"2020-04-03","2.78659823125521"
"2020-04-04","4.00742099491122"
"2020-04-05","4.68412329963175"
"2020-04-06","5.34019888464985"
"2020-04-07","6.43202604331365"
"2020-04-08","6.31279891541942"
"2020-04-09","6.59111542689168"
"2020-04-10","6.14520596950792"
"2020-04-11","5.08461848016461"
"2020-04-12","5.10400937330341"
"2020-04-13","4.86736421905716"
"2020-04-14","4.58576184359613"
"2020-04-15","3.96236256879512"
"2020-04-16","3.7364302063113"
"2020-04-17","3.41876841619191"
"2020-04-18","3.50273695542269"
"2020-04-19","3.11701883341853"
"2020-04-20","3.08303522328694"
"2020-04-21","2.77484503769002"
"2020-04-22","2.54829629645899"
"2020-04-23","2.37595265420517"
"2020-04-24","2.2839117083035"
"2020-04-25","2.14571072526298"
"2020-04-26","2.22135852237958"
"2020-04-27","2.09418139144599"
"2020-04-28","2.10908044490519"
"2020-04-29","1.93606603347415"
"2020-04-30","1.83716245569484"
"2020-05-01","1.84986463714873"
"2020-05-02","1.74433427912475"
"2020-05-03","1.72923266936162"
"2020-05-04","1.69155653791917"
"2020-05-05","1.61880517235445"
"2020-05-06","1.75004560189345"
"2020-05-07","1.64670870249644"
"2020-05-08","1.55259736191867"
"2020-05-09","1.65539022734061"
"2020-05-10","1.6440703343631"
"2020-05-11","1.60215140265191"
"2020-05-12","1.53575046794302"
"2020-05-13","1.70549310353568"
"2020-05-14","1.70185387062963"
"2020-05-15","1.72407350946188"
"2020-05-16","1.55913264157434"
"2020-05-17","1.77096892779893"
"2020-05-18","1.73727181420389"
"2020-05-19","1.76319669517789"
"2020-05-20","1.74103400477705"
"2020-05-21","1.79078128428448"
"2020-05-22","1.77728644646352"
"2020-05-23","1.71840464752"
"2020-05-24","1.52853092808841"
"2020-05-25","1.1463981960663"
"2020-05-26","1.1463981960663"
"2020-05-27","1.1463981960663"
"2020-05-28","1.1463981960663"
"2020-05-29","1.1463981960663"
"2020-05-30","1.1463981960663"
"2020-05-31","1.1463981960663"
"2020-06-01","1.1463981960663"
"2020-06-02","1.1463981960663"
"2020-06-03","1.1463981960663"
"2020-06-04","1.1463981960663"
"2020-06-05","1.1463981960663"
"2020-06-06","1.1463981960663"
"2020-06-07","1.1463981960663"
"2020-06-08","1.1463981960663"
"2020-06-09","1.1463981960663"
"2020-06-10","1.1463981960663"
"2020-06-11","1.1463981960663"
"2020-06-12","1.1463981960663"
"2020-06-13","1.1463981960663"
"2020-06-14","1.1463981960663"
"2020-06-15","1.1463981960663"
"2020-06-16","1.1463981960663"
"2020-06-17","1.1463981960663"
"2020-06-18","1.1463981960663"
"2020-06-19","1.1463981960663"
"2020-06-20","1.1463981960663"
"2020-06-21","1.1463981960663"
"2020-06-22","1.1463981960663"
"2020-06-23","1.1463981960663"
"2020-06-24","1.1463981960663"
"2020-06-25","1.1463981960663"
"2020-06-26","1.1463981960663"
"2020-06-27","1.1463981960663"
"2020-06-28","1.1463981960663"
"2020-06-29","1.1463981960663"
"2020-06-30","1.1463981960663"
"2020-07-01","1.1463981960663"
"2020-07-02","1.1463981960663"
"2020-07-03","1.1463981960663"
"2020-07-04","1.1463981960663"
"2020-07-05","1.1463981960663"
"2020-07-06","1.1463981960663"
"2020-07-07","1.1463981960663"
"2020-07-08","1.1463981960663"
"2020-07-09","1.1463981960663"
"2020-07-10","1.1463981960663"
"2020-07-11","1.1463981960663"
"2020-07-12","1.1463981960663"
"2020-07-13","1.1463981960663"
"2020-07-14","1.1463981960663"
"2020-07-15","1.1463981960663"
"2020-07-16","1.1463981960663"
"2020-07-17","1.1463981960663"
"2020-07-18","1.1463981960663"
"2020-07-19","1.1463981960663"
"2020-07-20","1.1463981960663"
"2020-07-21","1.1463981960663"
"2020-07-22","1.1463981960663"
"2020-07-23","1.1463981960663"
